user_id,amount,user_country,device_id,recipient_account,hour_of_day,is_outside_active_hours,is_fraud
user123,522.17,US,macbook_pro_2020,acct_legit_5,21,1,0
user123,638.48,US,hacked_device,acct_hacker1,21,1,1
user_risky2,285.26,AU,hacked_device,acct_legit_257,21,1,0
user_highroller,24274.83,AE,iphone_14_pro,acct_legit_851,21,1,0
user789,161.97,GB,unknown_device,acct_legit_238,21,0,0
user_risky1,185.13,DE,burner_phone,acct_legit_574,21,1,0
user_highroller,21609.1,AE,iphone_14_pro,acct_legit_450,21,1,0
user789,225.23,GB,hacked_device,acct_moneylaunder,21,0,1
user_risky1,224.2,DE,burner_phone,acct_legit_713,21,1,0
user456,1656.72,CA,samsung_galaxy_s21,acct_legit_740,21,1,0
user123,440.94,US,hacked_device,acct_phishing_scam,21,1,1
user123,537.75,US,macbook_pro_2020,acct_legit_976,21,1,0
user_highroller,31960.37,AE,iphone_14_pro,acct_legit_773,21,1,0
user456,1321.17,CA,ipad_pro,acct_legit_872,21,1,0
user123,498.9,US,hacked_device,acct_fraudster2,21,1,1
user123,822.34,US,hacked_device,acct_fraudster2,21,1,1
user123,270.58,US,iphone_12,acct_legit_867,21,1,0
user_highroller,27506.15,AE,iphone_14_pro,acct_legit_542,21,1,0
user_risky1,145.65,DE,burner_phone,acct_legit_125,21,1,0
user_risky2,413.45,AU,hacked_device,acct_legit_405,21,1,0
user_risky1,121.8,DE,hacked_device,acct_darkweb123,21,1,1
user_risky2,370.16,AU,hacked_device,acct_legit_580,21,1,0
user_nomad,615.68,FR,google_pixel_7,acct_legit_372,21,1,0
user_nomad,705.52,FR,google_pixel_7,acct_legit_555,21,1,0
user_nomad,1124.77,FR,google_pixel_7,acct_legit_357,21,1,0
user789,279.03,GB,unknown_device,acct_legit_123,21,0,0
user_risky1,112.72,DE,burner_phone,acct_legit_732,21,1,0
user123,331.07,US,iphone_12,acct_legit_864,21,1,0
user_risky2,303.4,AU,hacked_device,acct_legit_190,21,1,0
user_highroller,21668.48,AE,iphone_14_pro,acct_legit_157,21,1,0
user789,111.76,GB,unknown_device,acct_legit_307,21,0,0
user_risky2,355.68,AU,hacked_device,acct_legit_417,21,1,0
user123,624.25,US,iphone_12,acct_legit_806,21,1,0
user789,286.89,GB,hacked_device,acct_hacker1,21,0,1
user_highroller,25598.45,AE,windows_pc,acct_legit_191,21,1,0
user123,671.52,US,iphone_12,acct_legit_575,21,1,0
user789,270.62,GB,unknown_device,acct_legit_450,21,0,0
user_nomad,761.7,FR,google_pixel_7,acct_legit_715,21,1,0
user456,1289.66,CA,hacked_device,acct_phishing_scam,21,1,1
user_nomad,1193.07,FR,google_pixel_7,acct_legit_904,21,1,0
user123,545.74,US,iphone_12,acct_legit_296,21,1,0
user456,1003.33,CA,samsung_galaxy_s21,acct_legit_137,21,1,0
user_nomad,1188.21,FR,google_pixel_7,acct_legit_370,21,1,0
user789,239.76,GB,unknown_device,acct_legit_768,21,0,0
user456,1663.47,CA,samsung_galaxy_s21,acct_legit_236,21,1,0
user_nomad,536.81,FR,google_pixel_7,acct_legit_658,21,1,0
user789,204.11,GB,hacked_device,acct_phishing_scam,21,0,1
user_risky2,316.2,AU,hacked_device,acct_legit_414,21,1,0
user_nomad,1187.83,FR,google_pixel_7,acct_legit_951,21,1,0
user789,121.05,GB,unknown_device,acct_legit_228,21,0,0
user456,1538.91,CA,ipad_pro,acct_legit_843,21,1,0
user_risky1,231.29,DE,hacked_device,acct_darkweb123,21,1,1
user789,207.73,GB,hacked_device,acct_phishing_scam,21,0,1
user_nomad,716.99,FR,google_pixel_7,acct_legit_667,21,1,0
user_risky1,51.58,DE,burner_phone,acct_legit_858,21,1,0
user_nomad,608.39,FR,google_pixel_7,acct_legit_624,21,1,0
user_nomad,778.7,FR,google_pixel_7,acct_legit_298,21,1,0
user_risky2,512.87,AU,hacked_device,acct_legit_891,21,1,0
user_risky2,299.21,AU,hacked_device,acct_legit_598,21,1,0
user_risky2,404.37,AU,hacked_device,acct_legit_62,21,1,0
user_risky1,245.58,DE,hacked_device,acct_darkweb123,21,1,1
user456,84.02,CA,ipad_pro,acct_legit_677,21,1,0
user_risky2,397.61,AU,hacked_device,acct_legit_280,21,1,0
user789,217.67,GB,unknown_device,acct_legit_923,21,0,0
user_nomad,1005.32,FR,google_pixel_7,acct_legit_919,21,1,0
user_risky2,404.95,AU,hacked_device,acct_legit_352,21,1,0
user789,183.81,GB,hacked_device,acct_darkweb123,21,0,1
user_risky1,197.07,DE,burner_phone,acct_legit_596,21,1,0
user789,224.97,GB,unknown_device,acct_legit_342,21,0,0
user_risky1,171.27,DE,burner_phone,acct_legit_767,21,1,0
user_risky2,288.4,AU,hacked_device,acct_legit_736,21,1,0
user456,1367.7,CA,ipad_pro,acct_legit_173,21,1,0
user789,123.06,GB,unknown_device,acct_legit_85,21,0,0
user_highroller,20909.64,AE,iphone_14_pro,acct_legit_40,21,1,0
user_risky1,112.89,DE,burner_phone,acct_legit_306,21,1,0
user123,715.93,US,iphone_12,acct_legit_516,21,1,0
user_risky1,121.67,DE,burner_phone,acct_legit_145,21,1,0
user_risky2,352.32,AU,hacked_device,acct_legit_280,21,1,0
user_risky2,493.79,AU,hacked_device,acct_legit_547,21,1,0
user456,1667.37,CA,ipad_pro,acct_legit_795,21,1,0
user456,1385.91,CA,samsung_galaxy_s21,acct_legit_939,21,1,0
user_nomad,870.97,FR,google_pixel_7,acct_legit_94,21,1,0
user123,300.82,US,macbook_pro_2020,acct_legit_425,21,1,0
user_highroller,22339.7,AE,windows_pc,acct_legit_137,21,1,0
user789,88.68,GB,hacked_device,acct_phishing_scam,21,0,1
user_nomad,824.21,FR,google_pixel_7,acct_legit_147,21,1,0
user123,307.89,US,iphone_12,acct_legit_819,21,1,0
user456,533.76,CA,hacked_device,acct_ransomware,21,1,1
user123,764.0,US,macbook_pro_2020,acct_legit_488,21,1,0
user_highroller,10638.58,AE,iphone_14_pro,acct_legit_874,21,1,0
user789,195.45,GB,hacked_device,acct_darkweb123,21,0,1
user_risky2,353.0,AU,hacked_device,acct_legit_237,21,1,0
user_nomad,607.88,FR,google_pixel_7,acct_legit_683,21,1,0
user123,302.18,US,hacked_device,acct_darkweb123,21,1,1
user789,314.32,GB,unknown_device,acct_legit_987,21,0,0
user_nomad,817.44,FR,google_pixel_7,acct_legit_625,21,1,0
user_nomad,461.42,FR,hacked_device,acct_phishing_scam,21,1,1
user789,268.16,GB,hacked_device,acct_moneylaunder,21,0,1
user_risky1,116.72,DE,burner_phone,acct_legit_416,21,1,0
user_risky1,192.42,DE,burner_phone,acct_legit_795,21,1,0
user_risky2,311.35,AU,hacked_device,acct_legit_87,21,1,0
user456,1238.9,CA,ipad_pro,acct_legit_288,21,1,0
user789,124.45,GB,unknown_device,acct_legit_822,21,0,0
user_risky1,146.57,DE,burner_phone,acct_legit_675,21,1,0
user_highroller,23195.91,AE,windows_pc,acct_legit_392,21,1,0
user123,414.03,US,hacked_device,acct_fraudster2,21,1,1
user_risky1,133.71,DE,burner_phone,acct_legit_364,21,1,0
user_risky1,191.41,DE,burner_phone,acct_legit_369,21,1,0
user_risky2,194.24,AU,hacked_device,acct_legit_157,21,1,0
user_risky2,313.06,AU,hacked_device,acct_legit_557,21,1,0
user_highroller,21044.82,AE,windows_pc,acct_legit_916,21,1,0
user_highroller,29568.05,AE,hacked_device,acct_moneylaunder,21,1,1
user_nomad,457.81,FR,google_pixel_7,acct_legit_8,21,1,0
user_nomad,791.13,FR,google_pixel_7,acct_legit_182,21,1,0
user789,227.66,GB,hacked_device,acct_fraudster2,21,0,1
user_risky1,158.17,DE,burner_phone,acct_legit_595,21,1,0
user789,143.95,GB,unknown_device,acct_legit_342,21,0,0
user_nomad,595.33,FR,google_pixel_7,acct_legit_98,21,1,0
user456,708.05,CA,hacked_device,acct_hacker1,21,1,1
user123,808.54,US,iphone_12,acct_legit_541,21,1,0
user_highroller,19178.26,AE,iphone_14_pro,acct_legit_248,21,1,0
user789,200.08,GB,unknown_device,acct_legit_399,21,0,0
user123,598.05,US,macbook_pro_2020,acct_legit_33,21,1,0
user789,281.95,GB,unknown_device,acct_legit_70,21,0,0
user_highroller,20522.16,AE,windows_pc,acct_legit_123,21,1,0
user_nomad,746.22,FR,google_pixel_7,acct_legit_719,21,1,0
user_risky1,187.16,DE,burner_phone,acct_legit_938,21,1,0
user123,669.44,US,iphone_12,acct_legit_260,21,1,0
user_highroller,20889.64,AE,iphone_14_pro,acct_legit_422,21,1,0
user_nomad,500.16,FR,google_pixel_7,acct_legit_676,21,1,0
user456,1612.67,CA,samsung_galaxy_s21,acct_legit_645,21,1,0
user456,1776.16,CA,samsung_galaxy_s21,acct_legit_647,21,1,0
user_nomad,590.33,FR,google_pixel_7,acct_legit_716,21,1,0
user_highroller,19546.04,AE,hacked_device,acct_fraudster2,21,1,1
user123,451.64,US,hacked_device,acct_fraudster2,21,1,1
user_risky1,151.98,DE,hacked_device,acct_phishing_scam,21,1,1
user_risky2,219.91,AU,hacked_device,acct_legit_633,21,1,0
user789,147.36,GB,unknown_device,acct_legit_126,21,0,0
user456,1402.25,CA,samsung_galaxy_s21,acct_legit_266,21,1,0
user456,1013.01,CA,samsung_galaxy_s21,acct_legit_209,21,1,0
user_nomad,892.27,FR,google_pixel_7,acct_legit_250,21,1,0
user_nomad,356.13,FR,hacked_device,acct_hacker1,21,1,1
user_risky1,213.4,DE,burner_phone,acct_legit_855,21,1,0
user_risky1,218.27,DE,burner_phone,acct_legit_577,21,1,0
user_risky2,542.67,AU,hacked_device,acct_legit_491,21,1,0
user456,991.18,CA,hacked_device,acct_darkweb123,21,1,1
user_nomad,676.75,FR,google_pixel_7,acct_legit_397,21,1,0
user_nomad,913.63,FR,hacked_device,acct_darkweb123,21,1,1
user_nomad,1129.95,FR,google_pixel_7,acct_legit_687,21,1,0
user_nomad,837.22,FR,google_pixel_7,acct_legit_114,21,1,0
user789,270.11,GB,unknown_device,acct_legit_305,21,0,0
user_risky2,333.55,AU,hacked_device,acct_phishing_scam,21,1,1
user_risky1,86.11,DE,hacked_device,acct_fraudster2,21,1,1
user789,164.38,GB,unknown_device,acct_legit_613,21,0,0
user_nomad,826.47,FR,google_pixel_7,acct_legit_287,21,1,0
user_highroller,30421.93,AE,windows_pc,acct_legit_996,21,1,0
user_nomad,661.69,FR,hacked_device,acct_ransomware,21,1,1
user789,62.05,GB,unknown_device,acct_legit_972,21,0,0
user456,1115.6,CA,hacked_device,acct_darkweb123,21,1,1
user123,728.95,US,hacked_device,acct_ransomware,21,1,1
user123,682.67,US,hacked_device,acct_hacker1,21,1,1
user789,266.76,GB,unknown_device,acct_legit_488,21,0,0
user_nomad,648.68,FR,google_pixel_7,acct_legit_716,21,1,0
user_nomad,807.35,FR,google_pixel_7,acct_legit_847,21,1,0
user_nomad,713.34,FR,google_pixel_7,acct_legit_927,21,1,0
user123,557.14,US,iphone_12,acct_legit_259,21,1,0
user_risky1,174.25,DE,burner_phone,acct_legit_875,21,1,0
user_risky2,303.03,AU,hacked_device,acct_legit_592,21,1,0
user_nomad,1167.0,FR,google_pixel_7,acct_legit_476,21,1,0
user_nomad,494.04,FR,google_pixel_7,acct_legit_177,21,1,0
user_risky1,144.71,DE,burner_phone,acct_legit_854,21,1,0
user789,194.63,GB,unknown_device,acct_legit_891,21,0,0
user456,1155.7,CA,ipad_pro,acct_legit_960,21,1,0
user_risky1,120.48,DE,burner_phone,acct_legit_725,21,1,0
user789,216.17,GB,hacked_device,acct_darkweb123,21,0,1
user123,580.79,US,macbook_pro_2020,acct_legit_112,21,1,0
user123,442.32,US,iphone_12,acct_legit_759,21,1,0
user_risky2,242.29,AU,hacked_device,acct_legit_138,21,1,0
user_risky2,417.54,AU,hacked_device,acct_legit_519,21,1,0
user123,356.96,US,macbook_pro_2020,acct_legit_600,21,1,0
user_highroller,26063.28,AE,windows_pc,acct_legit_644,21,1,0
user_nomad,550.11,FR,google_pixel_7,acct_legit_155,21,1,0
user_highroller,33440.82,AE,windows_pc,acct_legit_328,21,1,0
user456,1667.07,CA,ipad_pro,acct_legit_736,21,1,0
user_highroller,44346.14,AE,windows_pc,acct_legit_341,21,1,0
user_highroller,35009.05,AE,windows_pc,acct_legit_830,21,1,0
user456,1854.9,CA,ipad_pro,acct_legit_223,21,1,0
user_risky2,263.21,AU,hacked_device,acct_legit_295,21,1,0
user_risky2,183.26,AU,hacked_device,acct_ransomware,21,1,1
user_risky2,258.7,AU,hacked_device,acct_ransomware,21,1,1
user789,343.23,GB,unknown_device,acct_legit_398,21,0,0
user123,319.89,US,iphone_12,acct_legit_370,21,1,0
user_risky2,203.58,AU,hacked_device,acct_legit_773,21,1,0
user789,214.44,GB,unknown_device,acct_legit_653,21,0,0
user_nomad,859.56,FR,google_pixel_7,acct_legit_928,21,1,0
user_nomad,970.09,FR,google_pixel_7,acct_legit_332,21,1,0
user_highroller,20786.53,AE,iphone_14_pro,acct_legit_909,21,1,0
user_highroller,29960.22,AE,iphone_14_pro,acct_legit_6,21,1,0
user_risky2,324.06,AU,hacked_device,acct_legit_738,21,1,0
user_risky2,177.4,AU,hacked_device,acct_legit_624,21,1,0
user_highroller,19147.86,AE,iphone_14_pro,acct_legit_147,21,1,0
user789,175.47,GB,hacked_device,acct_ransomware,21,0,1
user_risky2,355.41,AU,hacked_device,acct_legit_809,21,1,0
user_highroller,28284.18,AE,windows_pc,acct_legit_977,21,1,0
user_nomad,772.06,FR,hacked_device,acct_hacker1,21,1,1
user123,264.57,US,macbook_pro_2020,acct_legit_58,21,1,0
user_risky2,242.68,AU,hacked_device,acct_moneylaunder,21,1,1
user_risky1,141.67,DE,burner_phone,acct_legit_656,21,1,0
user789,307.15,GB,unknown_device,acct_legit_736,21,0,0
user456,859.83,CA,hacked_device,acct_hacker1,21,1,1
user789,96.31,GB,unknown_device,acct_legit_694,21,0,0
user_highroller,23216.69,AE,iphone_14_pro,acct_legit_212,21,1,0
user_nomad,526.34,FR,google_pixel_7,acct_legit_995,21,1,0
user_risky1,70.47,DE,burner_phone,acct_legit_504,21,1,0
user789,89.75,GB,unknown_device,acct_legit_614,21,0,0
user456,1469.75,CA,samsung_galaxy_s21,acct_legit_170,21,1,0
user_risky2,498.4,AU,hacked_device,acct_legit_326,21,1,0
user_nomad,880.1,FR,google_pixel_7,acct_legit_498,21,1,0
user456,1313.47,CA,samsung_galaxy_s21,acct_legit_688,21,1,0
user_risky1,258.56,DE,burner_phone,acct_legit_473,21,1,0
user_risky2,213.11,AU,hacked_device,acct_legit_279,21,1,0
user_highroller,40410.78,AE,iphone_14_pro,acct_legit_805,21,1,0
user_risky2,195.81,AU,hacked_device,acct_legit_64,21,1,0
user456,1162.9,CA,samsung_galaxy_s21,acct_legit_683,21,1,0
user_highroller,34431.04,AE,hacked_device,acct_darkweb123,21,1,1
user456,1459.47,CA,samsung_galaxy_s21,acct_legit_341,21,1,0
user_risky2,335.03,AU,hacked_device,acct_legit_510,21,1,0
user123,760.48,US,hacked_device,acct_fraudster2,21,1,1
user_risky2,291.82,AU,hacked_device,acct_ransomware,21,1,1
user_risky2,294.53,AU,hacked_device,acct_legit_804,21,1,0
user123,608.73,US,iphone_12,acct_legit_38,21,1,0
user456,1297.93,CA,hacked_device,acct_ransomware,21,1,1
user_nomad,813.05,FR,google_pixel_7,acct_legit_860,21,1,0
user123,425.27,US,iphone_12,acct_legit_757,21,1,0
user123,439.95,US,hacked_device,acct_hacker1,21,1,1
user_risky1,136.21,DE,burner_phone,acct_legit_547,21,1,0
user_risky1,124.51,DE,burner_phone,acct_legit_874,21,1,0
user789,171.97,GB,unknown_device,acct_legit_382,21,0,0
user_risky1,154.63,DE,burner_phone,acct_legit_671,21,1,0
user123,251.86,US,hacked_device,acct_phishing_scam,21,1,1
user456,1394.5,CA,samsung_galaxy_s21,acct_legit_979,21,1,0
user123,501.03,US,iphone_12,acct_legit_333,21,1,0
user_nomad,926.83,FR,google_pixel_7,acct_legit_559,21,1,0
user_risky2,317.05,AU,hacked_device,acct_ransomware,21,1,1
user456,1187.67,CA,ipad_pro,acct_legit_178,21,1,0
user_risky2,399.71,AU,hacked_device,acct_legit_8,21,1,0
user_risky1,168.73,DE,hacked_device,acct_ransomware,21,1,1
user789,226.52,GB,unknown_device,acct_legit_112,21,0,0
user_highroller,12378.28,AE,windows_pc,acct_legit_700,21,1,0
user_highroller,16250.54,AE,windows_pc,acct_legit_92,21,1,0
user_risky2,360.35,AU,hacked_device,acct_legit_131,21,1,0
user456,1927.83,CA,samsung_galaxy_s21,acct_legit_667,21,1,0
user_nomad,741.44,FR,google_pixel_7,acct_legit_665,21,1,0
user123,444.74,US,iphone_12,acct_legit_103,21,1,0
user123,665.53,US,macbook_pro_2020,acct_legit_477,21,1,0
user456,1853.68,CA,ipad_pro,acct_legit_443,21,1,0
user_nomad,865.89,FR,google_pixel_7,acct_legit_509,21,1,0
user_nomad,624.35,FR,google_pixel_7,acct_legit_903,21,1,0
user789,220.12,GB,unknown_device,acct_legit_980,21,0,0
user_nomad,456.94,FR,hacked_device,acct_darkweb123,21,1,1
user456,814.98,CA,samsung_galaxy_s21,acct_legit_900,21,1,0
user_highroller,20419.44,AE,hacked_device,acct_fraudster2,21,1,1
user_risky1,193.51,DE,hacked_device,acct_moneylaunder,21,1,1
user_highroller,14866.43,AE,iphone_14_pro,acct_legit_177,21,1,0
user456,1228.48,CA,samsung_galaxy_s21,acct_legit_71,21,1,0
user_highroller,22832.19,AE,iphone_14_pro,acct_legit_195,21,1,0
user_risky2,252.62,AU,hacked_device,acct_legit_925,21,1,0
user_nomad,818.96,FR,hacked_device,acct_hacker1,21,1,1
user_nomad,1008.18,FR,google_pixel_7,acct_legit_10,21,1,0
user789,212.56,GB,unknown_device,acct_legit_450,21,0,0
user_highroller,11011.95,AE,hacked_device,acct_ransomware,21,1,1
user_highroller,19697.96,AE,windows_pc,acct_legit_388,21,1,0
user789,193.08,GB,unknown_device,acct_legit_835,21,0,0
user_nomad,1336.07,FR,google_pixel_7,acct_legit_713,21,1,0
user456,1512.62,CA,ipad_pro,acct_legit_461,21,1,0
user456,479.17,CA,hacked_device,acct_darkweb123,21,1,1
user_risky2,316.25,AU,hacked_device,acct_moneylaunder,21,1,1
user456,816.46,CA,samsung_galaxy_s21,acct_legit_268,21,1,0
user456,615.12,CA,samsung_galaxy_s21,acct_legit_7,21,1,0
user_risky2,441.49,AU,hacked_device,acct_legit_522,21,1,0
user123,655.02,US,iphone_12,acct_legit_903,21,1,0
user123,382.82,US,macbook_pro_2020,acct_legit_212,21,1,0
user_highroller,35953.93,AE,hacked_device,acct_ransomware,21,1,1
user_nomad,579.35,FR,google_pixel_7,acct_legit_552,21,1,0
user123,516.49,US,macbook_pro_2020,acct_legit_496,21,1,0
user_nomad,920.27,FR,hacked_device,acct_darkweb123,21,1,1
user_risky1,193.36,DE,burner_phone,acct_legit_47,21,1,0
user456,1907.29,CA,hacked_device,acct_darkweb123,21,1,1
user_risky1,93.1,DE,burner_phone,acct_legit_529,21,1,0
user_nomad,632.86,FR,hacked_device,acct_ransomware,21,1,1
user456,989.73,CA,samsung_galaxy_s21,acct_legit_335,21,1,0
user123,355.71,US,hacked_device,acct_moneylaunder,21,1,1
user456,1618.08,CA,samsung_galaxy_s21,acct_legit_936,21,1,0
user789,183.28,GB,unknown_device,acct_legit_371,21,0,0
user123,329.56,US,iphone_12,acct_legit_596,21,1,0
user_risky1,45.51,DE,burner_phone,acct_legit_922,21,1,0
user_highroller,29623.75,AE,windows_pc,acct_legit_715,21,1,0
user_risky2,168.81,AU,hacked_device,acct_phishing_scam,21,1,1
user_nomad,618.71,FR,google_pixel_7,acct_legit_897,21,1,0
user789,90.62,GB,unknown_device,acct_legit_46,21,0,0
user789,108.78,GB,unknown_device,acct_legit_186,21,0,0
user789,266.86,GB,unknown_device,acct_legit_762,21,0,0
user_risky2,250.89,AU,hacked_device,acct_legit_776,21,1,0
user789,331.75,GB,unknown_device,acct_legit_281,21,0,0
user123,293.88,US,macbook_pro_2020,acct_legit_750,21,1,0
user456,1364.25,CA,hacked_device,acct_moneylaunder,21,1,1
user_nomad,732.98,FR,hacked_device,acct_ransomware,21,1,1
user_highroller,36010.04,AE,windows_pc,acct_legit_175,21,1,0
user_highroller,23279.92,AE,windows_pc,acct_legit_153,21,1,0
user123,746.81,US,macbook_pro_2020,acct_legit_357,21,1,0
user_highroller,28080.44,AE,windows_pc,acct_legit_745,21,1,0
user123,454.74,US,macbook_pro_2020,acct_legit_473,21,1,0
user_risky2,225.6,AU,hacked_device,acct_legit_363,21,1,0
user_risky2,318.36,AU,hacked_device,acct_fraudster2,21,1,1
user_highroller,30459.74,AE,iphone_14_pro,acct_legit_746,21,1,0
user_highroller,22898.14,AE,windows_pc,acct_legit_818,21,1,0
user_risky1,98.38,DE,burner_phone,acct_legit_412,21,1,0
user123,547.42,US,macbook_pro_2020,acct_legit_995,21,1,0
user_risky1,105.54,DE,burner_phone,acct_legit_981,21,1,0
user_highroller,26959.82,AE,windows_pc,acct_legit_974,21,1,0
user_nomad,862.54,FR,hacked_device,acct_darkweb123,21,1,1
user123,440.21,US,macbook_pro_2020,acct_legit_655,21,1,0
user_highroller,34917.24,AE,iphone_14_pro,acct_legit_39,21,1,0
user_risky2,64.42,AU,hacked_device,acct_legit_415,21,1,0
user_highroller,26023.53,AE,hacked_device,acct_moneylaunder,21,1,1
user_risky1,170.5,DE,burner_phone,acct_legit_55,21,1,0
user123,391.15,US,hacked_device,acct_ransomware,21,1,1
user_risky1,107.25,DE,burner_phone,acct_legit_17,21,1,0
user456,1561.16,CA,samsung_galaxy_s21,acct_legit_352,21,1,0
user_highroller,29342.72,AE,windows_pc,acct_legit_730,21,1,0
user456,1754.73,CA,ipad_pro,acct_legit_275,21,1,0
user456,1261.88,CA,ipad_pro,acct_legit_608,21,1,0
user789,151.94,GB,unknown_device,acct_legit_400,21,0,0
user_risky2,278.97,AU,hacked_device,acct_ransomware,21,1,1
user_nomad,777.15,FR,hacked_device,acct_darkweb123,21,1,1
user_risky1,209.55,DE,burner_phone,acct_legit_793,21,1,0
user_risky2,209.18,AU,hacked_device,acct_phishing_scam,21,1,1
user_risky2,227.23,AU,hacked_device,acct_legit_504,21,1,0
user_risky1,93.24,DE,burner_phone,acct_legit_471,21,1,0
user_risky2,272.26,AU,hacked_device,acct_legit_324,21,1,0
user456,1025.43,CA,hacked_device,acct_hacker1,21,1,1
user456,1099.17,CA,ipad_pro,acct_legit_677,21,1,0
user_highroller,23006.85,AE,windows_pc,acct_legit_397,21,1,0
user_nomad,524.46,FR,google_pixel_7,acct_legit_96,21,1,0
user789,44.19,GB,unknown_device,acct_legit_943,21,0,0
user_risky1,131.09,DE,hacked_device,acct_ransomware,21,1,1
user_risky1,224.13,DE,burner_phone,acct_legit_6,21,1,0
user789,218.77,GB,unknown_device,acct_legit_979,21,0,0
user_risky1,206.22,DE,burner_phone,acct_legit_197,21,1,0
user_risky2,346.31,AU,hacked_device,acct_legit_172,21,1,0
user123,177.22,US,macbook_pro_2020,acct_legit_727,21,1,0
user_nomad,893.26,FR,google_pixel_7,acct_legit_84,21,1,0
user123,214.0,US,iphone_12,acct_legit_400,21,1,0
user_risky2,443.65,AU,hacked_device,acct_legit_974,21,1,0
user_risky1,152.89,DE,burner_phone,acct_legit_15,21,1,0
user_nomad,941.34,FR,google_pixel_7,acct_legit_684,21,1,0
user_nomad,943.17,FR,hacked_device,acct_fraudster2,21,1,1
user_nomad,814.67,FR,google_pixel_7,acct_legit_905,21,1,0
user_highroller,26355.82,AE,windows_pc,acct_legit_513,21,1,0
user456,1544.47,CA,ipad_pro,acct_legit_855,21,1,0
user_risky1,130.69,DE,burner_phone,acct_legit_530,21,1,0
user_nomad,1186.78,FR,google_pixel_7,acct_legit_930,21,1,0
user_risky1,186.67,DE,hacked_device,acct_fraudster2,21,1,1
user789,137.04,GB,hacked_device,acct_phishing_scam,21,0,1
user789,174.15,GB,unknown_device,acct_legit_436,21,0,0
user_highroller,4878.93,AE,iphone_14_pro,acct_legit_836,21,1,0
user789,236.99,GB,unknown_device,acct_legit_221,21,0,0
user_risky1,147.35,DE,burner_phone,acct_legit_782,21,1,0
user_highroller,17935.91,AE,hacked_device,acct_moneylaunder,21,1,1
user789,200.05,GB,unknown_device,acct_legit_63,21,0,0
user_risky2,319.89,AU,hacked_device,acct_legit_61,21,1,0
user_highroller,31787.69,AE,iphone_14_pro,acct_legit_784,21,1,0
user_nomad,1120.98,FR,google_pixel_7,acct_legit_613,21,1,0
user_risky2,319.05,AU,hacked_device,acct_legit_798,21,1,0
user_risky1,138.02,DE,burner_phone,acct_legit_683,21,1,0
user789,244.07,GB,unknown_device,acct_legit_871,21,0,0
user_risky1,140.16,DE,hacked_device,acct_darkweb123,21,1,1
user789,175.78,GB,unknown_device,acct_legit_379,21,0,0
user_nomad,906.56,FR,google_pixel_7,acct_legit_807,21,1,0
user789,83.11,GB,hacked_device,acct_phishing_scam,21,0,1
user_risky2,166.07,AU,hacked_device,acct_legit_319,21,1,0
user_highroller,27296.18,AE,windows_pc,acct_legit_424,21,1,0
user_nomad,681.67,FR,google_pixel_7,acct_legit_506,21,1,0
user456,1274.21,CA,samsung_galaxy_s21,acct_legit_546,21,1,0
user123,193.51,US,macbook_pro_2020,acct_legit_321,21,1,0
user_risky1,218.86,DE,burner_phone,acct_legit_259,21,1,0
user_risky1,110.02,DE,hacked_device,acct_ransomware,21,1,1
user_highroller,29114.11,AE,iphone_14_pro,acct_legit_132,21,1,0
user123,459.8,US,hacked_device,acct_ransomware,21,1,1
user789,112.92,GB,unknown_device,acct_legit_637,21,0,0
user123,102.98,US,iphone_12,acct_legit_460,21,1,0
user_highroller,34498.52,AE,windows_pc,acct_legit_321,21,1,0
user_nomad,511.19,FR,google_pixel_7,acct_legit_149,21,1,0
user456,1323.08,CA,samsung_galaxy_s21,acct_legit_438,21,1,0
user123,380.73,US,hacked_device,acct_fraudster2,21,1,1
user789,205.43,GB,unknown_device,acct_legit_574,21,0,0
user_risky1,218.0,DE,hacked_device,acct_fraudster2,21,1,1
user123,579.51,US,macbook_pro_2020,acct_legit_162,21,1,0
user_nomad,1607.44,FR,google_pixel_7,acct_legit_210,21,1,0
user_highroller,8524.62,AE,iphone_14_pro,acct_legit_514,21,1,0
user_highroller,48382.58,AE,iphone_14_pro,acct_legit_341,21,1,0
user123,240.17,US,macbook_pro_2020,acct_legit_433,21,1,0
user_risky2,172.52,AU,hacked_device,acct_legit_44,21,1,0
user456,952.68,CA,hacked_device,acct_phishing_scam,21,1,1
user_highroller,28164.28,AE,iphone_14_pro,acct_legit_14,21,1,0
user_risky1,96.01,DE,burner_phone,acct_legit_398,21,1,0
user_risky1,93.76,DE,hacked_device,acct_darkweb123,21,1,1
user_risky2,378.2,AU,hacked_device,acct_legit_335,21,1,0
user_nomad,913.21,FR,google_pixel_7,acct_legit_964,21,1,0
user_risky1,163.23,DE,hacked_device,acct_darkweb123,21,1,1
user789,228.2,GB,unknown_device,acct_legit_655,21,0,0
user456,1489.17,CA,samsung_galaxy_s21,acct_legit_276,21,1,0
user_risky2,325.12,AU,hacked_device,acct_legit_969,21,1,0
user_risky1,105.12,DE,burner_phone,acct_legit_346,21,1,0
user_risky2,383.5,AU,hacked_device,acct_legit_439,21,1,0
user123,565.07,US,hacked_device,acct_hacker1,21,1,1
user456,640.32,CA,ipad_pro,acct_legit_598,21,1,0
user_risky1,178.75,DE,hacked_device,acct_moneylaunder,21,1,1
user_risky2,289.25,AU,hacked_device,acct_legit_66,21,1,0
user_risky2,271.79,AU,hacked_device,acct_legit_42,21,1,0
user456,1242.81,CA,ipad_pro,acct_legit_906,21,1,0
